PERMNO,date,TICKER,COMNAM,PRC,CFACPR
10107,20230925,MSFT,MICROSOFT CORP,317.54001,1
10107,20230926,MSFT,MICROSOFT CORP,312.14001,1
10107,20230927,MSFT,MICROSOFT CORP,312.79001,1
10107,20230928,MSFT,MICROSOFT CORP,313.64001,1
10107,20230929,MSFT,MICROSOFT CORP,315.75,1
10107,20231002,MSFT,MICROSOFT CORP,321.79999,1
10107,20231003,MSFT,MICROSOFT CORP,313.39001,1
10107,20231004,MSFT,MICROSOFT CORP,318.95499,1
10107,20231005,MSFT,MICROSOFT CORP,319.35999,1
10107,20231006,MSFT,MICROSOFT CORP,327.26001,1
10107,20231009,MSFT,MICROSOFT CORP,329.82001,1
10107,20231010,MSFT,MICROSOFT CORP,328.39001,1
10107,20231011,MSFT,MICROSOFT CORP,332.42001,1
10107,20231012,MSFT,MICROSOFT CORP,331.16,1
10107,20231013,MSFT,MICROSOFT CORP,327.73001,1
10107,20231016,MSFT,MICROSOFT CORP,332.64001,1
10107,20231017,MSFT,MICROSOFT CORP,332.06,1
10107,20231018,MSFT,MICROSOFT CORP,330.10999,1
10107,20231019,MSFT,MICROSOFT CORP,331.32001,1
10107,20231020,MSFT,MICROSOFT CORP,326.67001,1
10107,20231023,MSFT,MICROSOFT CORP,329.32001,1
10107,20231024,MSFT,MICROSOFT CORP,330.53,1
10107,20231025,MSFT,MICROSOFT CORP,340.67001,1
10107,20231026,MSFT,MICROSOFT CORP,327.89001,1
10107,20231027,MSFT,MICROSOFT CORP,329.81,1
10107,20231030,MSFT,MICROSOFT CORP,337.31,1
10107,20231031,MSFT,MICROSOFT CORP,338.10999,1
10107,20231101,MSFT,MICROSOFT CORP,346.07001,1
10107,20231102,MSFT,MICROSOFT CORP,348.32001,1
10107,20231103,MSFT,MICROSOFT CORP,352.79999,1
10107,20231106,MSFT,MICROSOFT CORP,356.53,1
10107,20231107,MSFT,MICROSOFT CORP,360.53,1
10107,20231108,MSFT,MICROSOFT CORP,363.20001,1
10107,20231109,MSFT,MICROSOFT CORP,360.69,1
10107,20231110,MSFT,MICROSOFT CORP,369.67001,1
10107,20231113,MSFT,MICROSOFT CORP,366.67999,1
10107,20231114,MSFT,MICROSOFT CORP,370.26999,1
10107,20231115,MSFT,MICROSOFT CORP,369.67001,1
10107,20231116,MSFT,MICROSOFT CORP,376.17001,1
10107,20231117,MSFT,MICROSOFT CORP,369.85001,1
10107,20231120,MSFT,MICROSOFT CORP,377.44,1
10107,20231121,MSFT,MICROSOFT CORP,373.07001,1
10107,20231122,MSFT,MICROSOFT CORP,377.85001,1
10107,20231124,MSFT,MICROSOFT CORP,377.42999,1
10107,20231127,MSFT,MICROSOFT CORP,378.60999,1
10107,20231128,MSFT,MICROSOFT CORP,382.70001,1
10107,20231129,MSFT,MICROSOFT CORP,378.85001,1
10107,20231130,MSFT,MICROSOFT CORP,378.91,1
10107,20231201,MSFT,MICROSOFT CORP,374.51001,1
10107,20231204,MSFT,MICROSOFT CORP,369.14001,1
10107,20231205,MSFT,MICROSOFT CORP,372.51999,1
10107,20231206,MSFT,MICROSOFT CORP,368.79999,1
10107,20231207,MSFT,MICROSOFT CORP,370.95001,1
10107,20231208,MSFT,MICROSOFT CORP,374.23001,1
10107,20231211,MSFT,MICROSOFT CORP,371.29999,1
10107,20231212,MSFT,MICROSOFT CORP,374.38,1
10107,20231213,MSFT,MICROSOFT CORP,374.37,1
10107,20231214,MSFT,MICROSOFT CORP,365.92999,1
10107,20231215,MSFT,MICROSOFT CORP,370.73001,1
10107,20231218,MSFT,MICROSOFT CORP,372.64999,1
10107,20231219,MSFT,MICROSOFT CORP,373.26001,1
10107,20231220,MSFT,MICROSOFT CORP,370.62,1
10107,20231221,MSFT,MICROSOFT CORP,373.54001,1
10107,20231222,MSFT,MICROSOFT CORP,374.57999,1
10107,20231226,MSFT,MICROSOFT CORP,374.66,1
10107,20231227,MSFT,MICROSOFT CORP,374.07001,1
10107,20231228,MSFT,MICROSOFT CORP,375.28,1
10107,20231229,MSFT,MICROSOFT CORP,376.04001,1
87055,20000103,COST,COSTCO WHOLESALE CORP NEW,89,2
87055,20000104,COST,COSTCO WHOLESALE CORP NEW,84.125,2
87055,20000105,COST,COSTCO WHOLESALE CORP NEW,85.5625,2
87055,20000106,COST,COSTCO WHOLESALE CORP NEW,87.28125,2
87055,20000107,COST,COSTCO WHOLESALE CORP NEW,93.0625,2
87055,20000110,COST,COSTCO WHOLESALE CORP NEW,95,2
87055,20000111,COST,COSTCO WHOLESALE CORP NEW,91.625,2
87055,20000112,COST,COSTCO WHOLESALE CORP NEW,91.5,2
87055,20000113,COST,COSTCO WHOLESALE CORP NEW,94.9375,2
87055,20000114,COST,COSTCO WHOLESALE CORP NEW,49.0625,1
87055,20000118,COST,COSTCO WHOLESALE CORP NEW,51.25,1
87055,20000119,COST,COSTCO WHOLESALE CORP NEW,51.875,1
87055,20000120,COST,COSTCO WHOLESALE CORP NEW,50,1
87055,20000121,COST,COSTCO WHOLESALE CORP NEW,48.5,1
87055,20000124,COST,COSTCO WHOLESALE CORP NEW,47,1
87055,20000125,COST,COSTCO WHOLESALE CORP NEW,49.6875,1
87055,20000126,COST,COSTCO WHOLESALE CORP NEW,50.4375,1
87055,20000127,COST,COSTCO WHOLESALE CORP NEW,48.9375,1
87055,20000128,COST,COSTCO WHOLESALE CORP NEW,46,1
87055,20000131,COST,COSTCO WHOLESALE CORP NEW,48.9375,1
87055,20000201,COST,COSTCO WHOLESALE CORP NEW,51.875,1
87055,20000202,COST,COSTCO WHOLESALE CORP NEW,53.9375,1
87055,20000203,COST,COSTCO WHOLESALE CORP NEW,54.1875,1
87055,20000204,COST,COSTCO WHOLESALE CORP NEW,53,1
87055,20000207,COST,COSTCO WHOLESALE CORP NEW,51.25,1
87055,20000208,COST,COSTCO WHOLESALE CORP NEW,53.0625,1
87055,20000209,COST,COSTCO WHOLESALE CORP NEW,52.875,1
87055,20000210,COST,COSTCO WHOLESALE CORP NEW,52.125,1
87055,20000211,COST,COSTCO WHOLESALE CORP NEW,51.6875,1
87055,20000214,COST,COSTCO WHOLESALE CORP NEW,50.75,1
87055,20000215,COST,COSTCO WHOLESALE CORP NEW,49.375,1
87055,20000216,COST,COSTCO WHOLESALE CORP NEW,47.75,1
87055,20000217,COST,COSTCO WHOLESALE CORP NEW,44,1
87055,20000218,COST,COSTCO WHOLESALE CORP NEW,44.9375,1
87055,20000222,COST,COSTCO WHOLESALE CORP NEW,44,1
87055,20000223,COST,COSTCO WHOLESALE CORP NEW,44.5625,1
87055,20000224,COST,COSTCO WHOLESALE CORP NEW,44.375,1
87055,20000225,COST,COSTCO WHOLESALE CORP NEW,47.625,1
87055,20000228,COST,COSTCO WHOLESALE CORP NEW,48.9375,1
87055,20000229,COST,COSTCO WHOLESALE CORP NEW,49.625,1
87055,20000301,COST,COSTCO WHOLESALE CORP NEW,46.5,1
87055,20000302,COST,COSTCO WHOLESALE CORP NEW,49.625,1
87055,20000303,COST,COSTCO WHOLESALE CORP NEW,49.9375,1
87055,20000306,COST,COSTCO WHOLESALE CORP NEW,50.125,1
87055,20000307,COST,COSTCO WHOLESALE CORP NEW,45.375,1
87055,20000308,COST,COSTCO WHOLESALE CORP NEW,45.625,1
87055,20000309,COST,COSTCO WHOLESALE CORP NEW,44.5625,1
87055,20000310,COST,COSTCO WHOLESALE CORP NEW,44.125,1
87055,20000313,COST,COSTCO WHOLESALE CORP NEW,43,1
87055,20000314,COST,COSTCO WHOLESALE CORP NEW,43.3125,1
87055,20000315,COST,COSTCO WHOLESALE CORP NEW,49.8125,1
87055,20000316,COST,COSTCO WHOLESALE CORP NEW,55.95313,1
87055,20000317,COST,COSTCO WHOLESALE CORP NEW,53.9375,1
87055,20000320,COST,COSTCO WHOLESALE CORP NEW,52.3125,1
87055,20000321,COST,COSTCO WHOLESALE CORP NEW,52.1875,1
87055,20000322,COST,COSTCO WHOLESALE CORP NEW,52.875,1
87055,20000323,COST,COSTCO WHOLESALE CORP NEW,53.625,1
87055,20000324,COST,COSTCO WHOLESALE CORP NEW,53.875,1
87055,20000327,COST,COSTCO WHOLESALE CORP NEW,53.4375,1
87055,20000328,COST,COSTCO WHOLESALE CORP NEW,51.125,1
87055,20000329,COST,COSTCO WHOLESALE CORP NEW,50.5,1
87055,20000330,COST,COSTCO WHOLESALE CORP NEW,50.25,1
87055,20000331,COST,COSTCO WHOLESALE CORP NEW,52.5625,1
87055,20000403,COST,COSTCO WHOLESALE CORP NEW,52.5,1
87055,20000404,COST,COSTCO WHOLESALE CORP NEW,54.0625,1
87055,20000405,COST,COSTCO WHOLESALE CORP NEW,53.5,1
87055,20000406,COST,COSTCO WHOLESALE CORP NEW,51.875,1
87055,20000407,COST,COSTCO WHOLESALE CORP NEW,52.8125,1
87055,20000410,COST,COSTCO WHOLESALE CORP NEW,54.25,1
87055,20000411,COST,COSTCO WHOLESALE CORP NEW,57.4375,1
87055,20000412,COST,COSTCO WHOLESALE CORP NEW,55.0625,1
87055,20000413,COST,COSTCO WHOLESALE CORP NEW,54.625,1
87055,20000414,COST,COSTCO WHOLESALE CORP NEW,50.875,1
87055,20000417,COST,COSTCO WHOLESALE CORP NEW,49.125,1
87055,20000418,COST,COSTCO WHOLESALE CORP NEW,50.9375,1
87055,20000419,COST,COSTCO WHOLESALE CORP NEW,52.25,1
87055,20000420,COST,COSTCO WHOLESALE CORP NEW,54.8125,1
87055,20000424,COST,COSTCO WHOLESALE CORP NEW,56,1
87055,20000425,COST,COSTCO WHOLESALE CORP NEW,57,1
87055,20000426,COST,COSTCO WHOLESALE CORP NEW,54.9375,1
87055,20000427,COST,COSTCO WHOLESALE CORP NEW,56.0625,1
87055,20000428,COST,COSTCO WHOLESALE CORP NEW,54.0625,1
87055,20000501,COST,COSTCO WHOLESALE CORP NEW,58.4375,1
87055,20000502,COST,COSTCO WHOLESALE CORP NEW,54.75,1
87055,20000503,COST,COSTCO WHOLESALE CORP NEW,52.1875,1
87055,20000504,COST,COSTCO WHOLESALE CORP NEW,48.9375,1
87055,20000505,COST,COSTCO WHOLESALE CORP NEW,48.8125,1
87055,20000508,COST,COSTCO WHOLESALE CORP NEW,47.4375,1
87055,20000509,COST,COSTCO WHOLESALE CORP NEW,49.1875,1
87055,20000510,COST,COSTCO WHOLESALE CORP NEW,48.9375,1
87055,20000511,COST,COSTCO WHOLESALE CORP NEW,49.8125,1
87055,20000512,COST,COSTCO WHOLESALE CORP NEW,47.8125,1
87055,20000515,COST,COSTCO WHOLESALE CORP NEW,48.9375,1
87055,20000516,COST,COSTCO WHOLESALE CORP NEW,51.3125,1
87055,20000517,COST,COSTCO WHOLESALE CORP NEW,47.73438,1
87055,20000518,COST,COSTCO WHOLESALE CORP NEW,46.75,1
87055,20000519,COST,COSTCO WHOLESALE CORP NEW,45,1
87055,20000522,COST,COSTCO WHOLESALE CORP NEW,43.125,1
87055,20000523,COST,COSTCO WHOLESALE CORP NEW,40.625,1
87055,20000524,COST,COSTCO WHOLESALE CORP NEW,31.875,1
87055,20000525,COST,COSTCO WHOLESALE CORP NEW,30,1
87055,20000526,COST,COSTCO WHOLESALE CORP NEW,30.875,1
87055,20000530,COST,COSTCO WHOLESALE CORP NEW,32.5,1
87055,20000531,COST,COSTCO WHOLESALE CORP NEW,31.9375,1
87055,20000601,COST,COSTCO WHOLESALE CORP NEW,32.375,1
87055,20000602,COST,COSTCO WHOLESALE CORP NEW,34.25,1
87055,20000605,COST,COSTCO WHOLESALE CORP NEW,33.25,1
87055,20000606,COST,COSTCO WHOLESALE CORP NEW,31.75,1
87055,20000607,COST,COSTCO WHOLESALE CORP NEW,32.75,1
87055,20000608,COST,COSTCO WHOLESALE CORP NEW,32.0625,1
87055,20000609,COST,COSTCO WHOLESALE CORP NEW,32.3125,1
87055,20000612,COST,COSTCO WHOLESALE CORP NEW,31.4375,1
87055,20000613,COST,COSTCO WHOLESALE CORP NEW,32.125,1
87055,20000614,COST,COSTCO WHOLESALE CORP NEW,32.5625,1
87055,20000615,COST,COSTCO WHOLESALE CORP NEW,33.1875,1
87055,20000616,COST,COSTCO WHOLESALE CORP NEW,32.5,1
87055,20000619,COST,COSTCO WHOLESALE CORP NEW,32,1
87055,20000620,COST,COSTCO WHOLESALE CORP NEW,31.625,1
87055,20000621,COST,COSTCO WHOLESALE CORP NEW,32.375,1
87055,20000622,COST,COSTCO WHOLESALE CORP NEW,32,1
87055,20000623,COST,COSTCO WHOLESALE CORP NEW,32,1
87055,20000626,COST,COSTCO WHOLESALE CORP NEW,31.875,1
87055,20000627,COST,COSTCO WHOLESALE CORP NEW,33,1
87055,20000628,COST,COSTCO WHOLESALE CORP NEW,32.3125,1
87055,20000629,COST,COSTCO WHOLESALE CORP NEW,32.0625,1
87055,20000630,COST,COSTCO WHOLESALE CORP NEW,33,1
87055,20000703,COST,COSTCO WHOLESALE CORP NEW,34.1875,1
87055,20000705,COST,COSTCO WHOLESALE CORP NEW,33.25,1
87055,20000706,COST,COSTCO WHOLESALE CORP NEW,32.875,1
87055,20000707,COST,COSTCO WHOLESALE CORP NEW,34.5625,1
87055,20000710,COST,COSTCO WHOLESALE CORP NEW,37.0625,1
87055,20000711,COST,COSTCO WHOLESALE CORP NEW,35.5625,1
87055,20000712,COST,COSTCO WHOLESALE CORP NEW,36.5625,1
87055,20000713,COST,COSTCO WHOLESALE CORP NEW,36.5,1
87055,20000714,COST,COSTCO WHOLESALE CORP NEW,36,1
87055,20000717,COST,COSTCO WHOLESALE CORP NEW,35.5,1
87055,20000718,COST,COSTCO WHOLESALE CORP NEW,33.875,1
87055,20000719,COST,COSTCO WHOLESALE CORP NEW,32.9375,1
87055,20000720,COST,COSTCO WHOLESALE CORP NEW,32.9375,1
87055,20000721,COST,COSTCO WHOLESALE CORP NEW,32.25,1
87055,20000724,COST,COSTCO WHOLESALE CORP NEW,31.6875,1
87055,20000725,COST,COSTCO WHOLESALE CORP NEW,31.6875,1
87055,20000726,COST,COSTCO WHOLESALE CORP NEW,31.3125,1
87055,20000727,COST,COSTCO WHOLESALE CORP NEW,31.9375,1
87055,20000728,COST,COSTCO WHOLESALE CORP NEW,32.25,1
87055,20000731,COST,COSTCO WHOLESALE CORP NEW,32.5625,1
87055,20000801,COST,COSTCO WHOLESALE CORP NEW,32.5,1
87055,20000802,COST,COSTCO WHOLESALE CORP NEW,33.5625,1
87055,20000803,COST,COSTCO WHOLESALE CORP NEW,34.5625,1
87055,20000804,COST,COSTCO WHOLESALE CORP NEW,35.5,1
87055,20000807,COST,COSTCO WHOLESALE CORP NEW,36.6875,1
87055,20000808,COST,COSTCO WHOLESALE CORP NEW,37.5625,1
87055,20000809,COST,COSTCO WHOLESALE CORP NEW,36.1875,1
87055,20000810,COST,COSTCO WHOLESALE CORP NEW,34.375,1
87055,20000811,COST,COSTCO WHOLESALE CORP NEW,34.9375,1
87055,20000814,COST,COSTCO WHOLESALE CORP NEW,35.75,1
87055,20000815,COST,COSTCO WHOLESALE CORP NEW,34.75,1
87055,20000816,COST,COSTCO WHOLESALE CORP NEW,33.0625,1
87055,20000817,COST,COSTCO WHOLESALE CORP NEW,33,1
87055,20000818,COST,COSTCO WHOLESALE CORP NEW,33.4375,1
87055,20000821,COST,COSTCO WHOLESALE CORP NEW,32.75,1
87055,20000822,COST,COSTCO WHOLESALE CORP NEW,32.9375,1
87055,20000823,COST,COSTCO WHOLESALE CORP NEW,32.25,1
87055,20000824,COST,COSTCO WHOLESALE CORP NEW,32.375,1
87055,20000825,COST,COSTCO WHOLESALE CORP NEW,32.9375,1
87055,20000828,COST,COSTCO WHOLESALE CORP NEW,33.0625,1
87055,20000829,COST,COSTCO WHOLESALE CORP NEW,34.75,1
87055,20000830,COST,COSTCO WHOLESALE CORP NEW,35.625,1
87055,20000831,COST,COSTCO WHOLESALE CORP NEW,34.4375,1
87055,20000901,COST,COSTCO WHOLESALE CORP NEW,35.3125,1
87055,20000905,COST,COSTCO WHOLESALE CORP NEW,36.1875,1
87055,20000906,COST,COSTCO WHOLESALE CORP NEW,36.5625,1
87055,20000907,COST,COSTCO WHOLESALE CORP NEW,36.5,1
87055,20000908,COST,COSTCO WHOLESALE CORP NEW,37.6875,1
87055,20000911,COST,COSTCO WHOLESALE CORP NEW,37.625,1
87055,20000912,COST,COSTCO WHOLESALE CORP NEW,37.64063,1
87055,20000913,COST,COSTCO WHOLESALE CORP NEW,38.375,1
87055,20000914,COST,COSTCO WHOLESALE CORP NEW,37.1875,1
87055,20000915,COST,COSTCO WHOLESALE CORP NEW,35.3125,1
87055,20000918,COST,COSTCO WHOLESALE CORP NEW,34.0625,1
87055,20000919,COST,COSTCO WHOLESALE CORP NEW,33.4375,1
87055,20000920,COST,COSTCO WHOLESALE CORP NEW,34.25,1
87055,20000921,COST,COSTCO WHOLESALE CORP NEW,35.375,1
87055,20000922,COST,COSTCO WHOLESALE CORP NEW,34.9375,1
87055,20000925,COST,COSTCO WHOLESALE CORP NEW,34.875,1
87055,20000926,COST,COSTCO WHOLESALE CORP NEW,33.8125,1
87055,20000927,COST,COSTCO WHOLESALE CORP NEW,34.5625,1
87055,20000928,COST,COSTCO WHOLESALE CORP NEW,35.875,1
87055,20000929,COST,COSTCO WHOLESALE CORP NEW,34.9375,1
87055,20001002,COST,COSTCO WHOLESALE CORP NEW,32.9375,1
87055,20001003,COST,COSTCO WHOLESALE CORP NEW,33.82813,1
87055,20001004,COST,COSTCO WHOLESALE CORP NEW,34.48438,1
87055,20001005,COST,COSTCO WHOLESALE CORP NEW,33.625,1
87055,20001006,COST,COSTCO WHOLESALE CORP NEW,33.5,1
87055,20001009,COST,COSTCO WHOLESALE CORP NEW,34.1875,1
87055,20001010,COST,COSTCO WHOLESALE CORP NEW,33,1
87055,20001011,COST,COSTCO WHOLESALE CORP NEW,30.625,1
87055,20001012,COST,COSTCO WHOLESALE CORP NEW,31.25,1
87055,20001013,COST,COSTCO WHOLESALE CORP NEW,32.125,1
87055,20001016,COST,COSTCO WHOLESALE CORP NEW,32,1
87055,20001017,COST,COSTCO WHOLESALE CORP NEW,32,1
87055,20001018,COST,COSTCO WHOLESALE CORP NEW,33,1
87055,20001019,COST,COSTCO WHOLESALE CORP NEW,34.9375,1
87055,20001020,COST,COSTCO WHOLESALE CORP NEW,34.3125,1
87055,20001023,COST,COSTCO WHOLESALE CORP NEW,33.5625,1
87055,20001024,COST,COSTCO WHOLESALE CORP NEW,33.9375,1
87055,20001025,COST,COSTCO WHOLESALE CORP NEW,33,1
87055,20001026,COST,COSTCO WHOLESALE CORP NEW,33,1
87055,20001027,COST,COSTCO WHOLESALE CORP NEW,33.6875,1
87055,20001030,COST,COSTCO WHOLESALE CORP NEW,34.5625,1
87055,20001031,COST,COSTCO WHOLESALE CORP NEW,36.625,1
87055,20001101,COST,COSTCO WHOLESALE CORP NEW,35.75,1
87055,20001102,COST,COSTCO WHOLESALE CORP NEW,36.1875,1
87055,20001103,COST,COSTCO WHOLESALE CORP NEW,35.3125,1
87055,20001106,COST,COSTCO WHOLESALE CORP NEW,34.5625,1
87055,20001107,COST,COSTCO WHOLESALE CORP NEW,35.75,1
87055,20001108,COST,COSTCO WHOLESALE CORP NEW,35.5625,1
87055,20001109,COST,COSTCO WHOLESALE CORP NEW,34.0625,1
87055,20001110,COST,COSTCO WHOLESALE CORP NEW,33,1
87055,20001113,COST,COSTCO WHOLESALE CORP NEW,34.4375,1
87055,20001114,COST,COSTCO WHOLESALE CORP NEW,36.875,1
87055,20001115,COST,COSTCO WHOLESALE CORP NEW,36.75,1
87055,20001116,COST,COSTCO WHOLESALE CORP NEW,35.3125,1
87055,20001117,COST,COSTCO WHOLESALE CORP NEW,36.0625,1
87055,20001120,COST,COSTCO WHOLESALE CORP NEW,34.9375,1
87055,20001121,COST,COSTCO WHOLESALE CORP NEW,36.0625,1
87055,20001122,COST,COSTCO WHOLESALE CORP NEW,34.5,1
87055,20001124,COST,COSTCO WHOLESALE CORP NEW,35.4375,1
87055,20001127,COST,COSTCO WHOLESALE CORP NEW,36.6875,1
87055,20001128,COST,COSTCO WHOLESALE CORP NEW,35.25,1
87055,20001129,COST,COSTCO WHOLESALE CORP NEW,36.4375,1
87055,20001130,COST,COSTCO WHOLESALE CORP NEW,32.625,1
87055,20001201,COST,COSTCO WHOLESALE CORP NEW,32.625,1
87055,20001204,COST,COSTCO WHOLESALE CORP NEW,34.125,1
87055,20001205,COST,COSTCO WHOLESALE CORP NEW,35.3125,1
87055,20001206,COST,COSTCO WHOLESALE CORP NEW,33.625,1
87055,20001207,COST,COSTCO WHOLESALE CORP NEW,33.1875,1
87055,20001208,COST,COSTCO WHOLESALE CORP NEW,33.25,1
87055,20001211,COST,COSTCO WHOLESALE CORP NEW,32.9375,1
87055,20001212,COST,COSTCO WHOLESALE CORP NEW,33.1875,1
87055,20001213,COST,COSTCO WHOLESALE CORP NEW,32.75,1
87055,20001214,COST,COSTCO WHOLESALE CORP NEW,34.9375,1
87055,20001215,COST,COSTCO WHOLESALE CORP NEW,34.875,1
87055,20001218,COST,COSTCO WHOLESALE CORP NEW,36.4375,1
87055,20001219,COST,COSTCO WHOLESALE CORP NEW,33.9375,1
87055,20001220,COST,COSTCO WHOLESALE CORP NEW,34.4375,1
87055,20001221,COST,COSTCO WHOLESALE CORP NEW,35.625,1
87055,20001222,COST,COSTCO WHOLESALE CORP NEW,37.375,1
87055,20001226,COST,COSTCO WHOLESALE CORP NEW,36.0625,1
87055,20001227,COST,COSTCO WHOLESALE CORP NEW,37.1875,1
87055,20001228,COST,COSTCO WHOLESALE CORP NEW,38.625,1
87055,20001229,COST,COSTCO WHOLESALE CORP NEW,39.9375,1
87055,20010102,COST,COSTCO WHOLESALE CORP NEW,41.1875,1
87055,20010103,COST,COSTCO WHOLESALE CORP NEW,42.6875,1
87055,20010104,COST,COSTCO WHOLESALE CORP NEW,43.625,1
87055,20010105,COST,COSTCO WHOLESALE CORP NEW,41.3125,1
87055,20010108,COST,COSTCO WHOLESALE CORP NEW,41.9375,1
87055,20010109,COST,COSTCO WHOLESALE CORP NEW,41.8125,1
87055,20010110,COST,COSTCO WHOLESALE CORP NEW,40.6875,1
87055,20010111,COST,COSTCO WHOLESALE CORP NEW,41.3125,1
87055,20010112,COST,COSTCO WHOLESALE CORP NEW,43.0625,1
87055,20010116,COST,COSTCO WHOLESALE CORP NEW,43.5625,1
87055,20010117,COST,COSTCO WHOLESALE CORP NEW,41.4375,1
87055,20010118,COST,COSTCO WHOLESALE CORP NEW,41.4375,1
87055,20010119,COST,COSTCO WHOLESALE CORP NEW,40.4375,1
87055,20010122,COST,COSTCO WHOLESALE CORP NEW,42.25,1
87055,20010123,COST,COSTCO WHOLESALE CORP NEW,42.5,1
87055,20010124,COST,COSTCO WHOLESALE CORP NEW,42.9375,1
87055,20010125,COST,COSTCO WHOLESALE CORP NEW,43.1875,1
87055,20010126,COST,COSTCO WHOLESALE CORP NEW,41.25,1
87055,20010129,COST,COSTCO WHOLESALE CORP NEW,44.0625,1
87055,20010130,COST,COSTCO WHOLESALE CORP NEW,43.75,1
87055,20010131,COST,COSTCO WHOLESALE CORP NEW,46.25,1
87055,20010201,COST,COSTCO WHOLESALE CORP NEW,46.25,1
87055,20010202,COST,COSTCO WHOLESALE CORP NEW,43.9375,1
87055,20010205,COST,COSTCO WHOLESALE CORP NEW,43.1875,1
87055,20010206,COST,COSTCO WHOLESALE CORP NEW,43.75,1
87055,20010207,COST,COSTCO WHOLESALE CORP NEW,45.25,1
87055,20010208,COST,COSTCO WHOLESALE CORP NEW,42.875,1
87055,20010209,COST,COSTCO WHOLESALE CORP NEW,41.3125,1
87055,20010212,COST,COSTCO WHOLESALE CORP NEW,42.4375,1
87055,20010213,COST,COSTCO WHOLESALE CORP NEW,42.9375,1
87055,20010214,COST,COSTCO WHOLESALE CORP NEW,43.6875,1
87055,20010215,COST,COSTCO WHOLESALE CORP NEW,42.8125,1
87055,20010216,COST,COSTCO WHOLESALE CORP NEW,42.6875,1
87055,20010220,COST,COSTCO WHOLESALE CORP NEW,44.125,1
87055,20010221,COST,COSTCO WHOLESALE CORP NEW,42,1
87055,20010222,COST,COSTCO WHOLESALE CORP NEW,41.875,1
87055,20010223,COST,COSTCO WHOLESALE CORP NEW,41.375,1
87055,20010226,COST,COSTCO WHOLESALE CORP NEW,42.875,1
87055,20010227,COST,COSTCO WHOLESALE CORP NEW,43,1
87055,20010228,COST,COSTCO WHOLESALE CORP NEW,41.75,1
87055,20010301,COST,COSTCO WHOLESALE CORP NEW,40.3125,1
87055,20010302,COST,COSTCO WHOLESALE CORP NEW,38.6875,1
87055,20010305,COST,COSTCO WHOLESALE CORP NEW,37.6875,1
87055,20010306,COST,COSTCO WHOLESALE CORP NEW,37.8125,1
87055,20010307,COST,COSTCO WHOLESALE CORP NEW,39.9375,1
87055,20010308,COST,COSTCO WHOLESALE CORP NEW,40.1875,1
87055,20010309,COST,COSTCO WHOLESALE CORP NEW,39.375,1
87055,20010312,COST,COSTCO WHOLESALE CORP NEW,37.9375,1
87055,20010313,COST,COSTCO WHOLESALE CORP NEW,38.0625,1
87055,20010314,COST,COSTCO WHOLESALE CORP NEW,36.5,1
87055,20010315,COST,COSTCO WHOLESALE CORP NEW,37.625,1
87055,20010316,COST,COSTCO WHOLESALE CORP NEW,37.125,1
87055,20010319,COST,COSTCO WHOLESALE CORP NEW,38.1875,1
87055,20010320,COST,COSTCO WHOLESALE CORP NEW,39.5,1
87055,20010321,COST,COSTCO WHOLESALE CORP NEW,38.375,1
87055,20010322,COST,COSTCO WHOLESALE CORP NEW,37.25,1
87055,20010323,COST,COSTCO WHOLESALE CORP NEW,37.0625,1
87055,20010326,COST,COSTCO WHOLESALE CORP NEW,37.875,1
87055,20010327,COST,COSTCO WHOLESALE CORP NEW,37.9375,1
87055,20010328,COST,COSTCO WHOLESALE CORP NEW,37.6875,1
87055,20010329,COST,COSTCO WHOLESALE CORP NEW,37.9375,1
87055,20010330,COST,COSTCO WHOLESALE CORP NEW,39.25,1
87055,20010402,COST,COSTCO WHOLESALE CORP NEW,36.1875,1
87055,20010403,COST,COSTCO WHOLESALE CORP NEW,34.0625,1
87055,20010404,COST,COSTCO WHOLESALE CORP NEW,35,1
87055,20010405,COST,COSTCO WHOLESALE CORP NEW,36,1
87055,20010406,COST,COSTCO WHOLESALE CORP NEW,35.5625,1
87055,20010409,COST,COSTCO WHOLESALE CORP NEW,34.79,1
87055,20010410,COST,COSTCO WHOLESALE CORP NEW,35.73,1
87055,20010411,COST,COSTCO WHOLESALE CORP NEW,36.27,1
87055,20010412,COST,COSTCO WHOLESALE CORP NEW,36.31,1
87055,20010416,COST,COSTCO WHOLESALE CORP NEW,34.97,1
87055,20010417,COST,COSTCO WHOLESALE CORP NEW,36.28,1
87055,20010418,COST,COSTCO WHOLESALE CORP NEW,38.36,1
87055,20010419,COST,COSTCO WHOLESALE CORP NEW,36.98,1
87055,20010420,COST,COSTCO WHOLESALE CORP NEW,36.55,1
87055,20010423,COST,COSTCO WHOLESALE CORP NEW,36.24,1
87055,20010424,COST,COSTCO WHOLESALE CORP NEW,34.28,1
87055,20010425,COST,COSTCO WHOLESALE CORP NEW,34.97,1
87055,20010426,COST,COSTCO WHOLESALE CORP NEW,34.78,1
87055,20010427,COST,COSTCO WHOLESALE CORP NEW,35.32,1
87055,20010430,COST,COSTCO WHOLESALE CORP NEW,34.93,1
87055,20010501,COST,COSTCO WHOLESALE CORP NEW,35.92,1
87055,20010502,COST,COSTCO WHOLESALE CORP NEW,36.04,1
87055,20010503,COST,COSTCO WHOLESALE CORP NEW,35.4,1
87055,20010504,COST,COSTCO WHOLESALE CORP NEW,35.87,1
